NAME|CATEGORY|CODE|NTID
UPMRMDCC0FW|JUNIPER|ERX-1440|WASHDC-VFTTP-15
UPMRMDCC22W0005218A|JUNIPER|E320|WASHDC-VFTTP-160
UTICNYUT16W0331401A|JUNIPER|MX960|SYRCNY-VFTTP-315
VINNVAVN01W|JUNIPER|E320|WASHDC-VFTTP-79
VINNVAVN02W|JUNIPER|E320|WASHDC-VFTTP-100
VNHSNJVH01W|JUNIPER|E320|NWRKNJ-VFTTP-129
VNLDNJVL00W|JUNIPER|E320|CMDNNJ-VFTTP-32
VRBHVACC17W|JUNIPER|E320|NRFLVA-VFTTP-17
VRBHVACC18W0111912A|JUNIPER|MX960|NRFLVA-AER-21
VRBHVACC18W0111914A|JUNIPER|MX960|NRFLVA-AER-22
VRBHVACC1EW|JUNIPER|M40E|NRFLVA-AER-03
VRBHVACC2EW|JUNIPER|M40E|NRFLVA-AER-04
VRBHVAGN04W0110616A|JUNIPER|E320|NRFLVA-VFTTP-30
VRBHVAIR06W0112109A|JUNIPER|E320|NRFLVA-VFTTP-29
VRBHVARC01W|JUNIPER|E320|NRFLVA-VFTTP-22
WAHMMAHI0AW|JUNIPER|ERX-1440|BSTNMA-VFTTP-65
WAHMMAHI63W|JUNIPER|E320|BSTNMA-VFTTP-112
WASHDCDN07W|CISCO|12416|WASHDC-LCR-07
WASHDCDN0EW|JUNIPER|ERX-1440|WASHDC-SER-01
WASHDCDN0LW-VIS|CISCO|12416|WASHDC-LCR-01-VIS
WASHDCDN0LW|CISCO|12416|WASHDC-LCR-01
WASHDCDN1EW-|JUNIPER|M40E|WASHDC-AER-01-DUP
WASHDCDN1EW|JUNIPER|M40E|WASHDC-AER-01
WASHDCDN1LW-VIS|CISCO|12416|WASHDC-LCR-03-VIS
WASHDCDN1LW|CISCO|12416|WASHDC-LCR-03
WASHDCDN1SW|CISCO|7206-VXR|WASHDC-SAA-02
WASHDCDN2EW-|JUNIPER|M40E|WASHDC-AER-02-DUP
WASHDCDN2EW|JUNIPER|M40E|WASHDC-AER-02
WASHDCDN2SW|CISCO|7206-VXR|WASHDC-SAA-05
WASHDCDN2UW|CISCO|12416|WASHDC-LCR-05
WASHDCDN61W TID|JUNIPER|MX960|WASHDCDN61W-MSR-X
WASHDCDN61W0115201A|CISCO|CRS-3 LCR|WASHDC-LCR-21
WASHDCDN66W0335533A|JUNIPER|MX960|WASHDCDN66W-MSR-X
WASHDCDNVS0|CISCO|6509|WASHDC-VAR-02
WASHDCDNVS1|CISCO|6509|WASHDC-VAR-04
WASHDCDNVS20335531A|CISCO|6509|WASHDC-VAR-06
WASHDCDNVS20335535A|CISCO|6509|WASHDC-VAR-08
WASHDCDP23W0552205A|JUNIPER|E320|WASHDC-VFTTP-155
WASHDCGG00W0223100A|JUNIPER|E320|WASHDC-VFTTP-138
WASHDCSE00W0222400A|JUNIPER|E320|WASHDC-VFTTP-144
WASHDCSW18W|JUNIPER|E320|WASHDC-VFTTP-47
WASHDCSW34W0110223A|JUNIPER|M40E|WASHDC-AER-10
WASHDCSW34W0110225A|JUNIPER|M40E|WASHDC-AER-09
WASHDCSW34W0110506A|JUNIPER|MX960|WASHDC-AER-27
WASHDCSW34W0110508A|JUNIPER|MX960|WASHDC-AER-28
WASHDCWL00W0114900A|JUNIPER|E320|WASHDC-VFTTP-145
WAUSWIXA07W|JUNIPER|ERX-1440|WAUSWIXA07W
WAUSWIXA11W|JUNIPER|ERX-1440|WAUSWIXA11W
WAUSWIXA13W|CISCO|2811|GNBYWI-E911-01
WAUSWIXA14W|CISCO|2811|GNBYWI-E911-02
WAYNPAWY07W|JUNIPER|E320|PHLAPA-VFTTP-85
WBYNNYWE03W|JUNIPER|E320|NYCMNY-VFTTP-94
WDBYNJWB03W|JUNIPER|E320|CMDNNJ-VFTTP-22
WDLWMDWL04W0110322A|JUNIPER|E320|BLTMMD-VFTTP-70
WDMRNYFR58W|JUNIPER|E320|NYCMNY-VFTTP-122
WDRFMDWD04W|JUNIPER|E320|WASHDC-VFTTP-121
WGRVPAWG03W0110106A|JUNIPER|E320|PHLAPA-VFTTP-130
WGRVPAWG0AW|JUNIPER|ERX-1440|PHLAPA-VFTTP-34
WGTNPAWR05W|JUNIPER|E320|PHLAPA-VFTTP-84
WHHRNJWH04W0110417A|JUNIPER|E320|CMDNNJ-VFTTP-52
WHIPNJWH06W|JUNIPER|E320|NWRKNJ-VFTTP-101
WHPLNYWP08W02201B01|CISCO|CRS-3 LCR|NYCMNY-LCR-22
WHPLNYWP08W02201B04A|CISCO|CRS-3 LCR|NYCMNY-LCR-22-LCC2
WHPLNYWP0LW-VIS|CISCO|12416|NYCMNY-LCR-04-VIS
WHPLNYWP0LW|CISCO|12416|NYCMNY-LCR-04
WHPLNYWP15W|CISCO|12416|NYCMNY-LCR-08
WHPLNYWP16W|CISCO|12416|NYCMNY-LCR-12
WHPLNYWP17W|CISCO|12416|NYCMNY-LCR-14
WHPLNYWP1FW|JUNIPER|ERX-1440|NYCMNY-VFTTP-62
WHPLNYWP1LW-VIS|CISCO|12416|NYCMNY-LCR-06-VIS
WHPLNYWP1LW|CISCO|12416|NYCMNY-LCR-06
WHPLNYWP20W|JUNIPER|E320|NYCMNY-VFTTP-160
WHPLNYWP27W0222304A|JUNIPER|MX960|WHPLNYWP27W-MSR-X
WHPLNYWP27W0222307A|JUNIPER|E320|NYCMNY-VFTTP-241
WHPLNYWP27W02226A08A|JUNIPER|MX960|NYCMNY-AER-29
WHPLNYWP27W02226A09A|JUNIPER|MX960|NYCMNY-AER-30
WHPLNYWPERXG1|JUNIPER|ERX-1440|NYCMNY-WHPLNYWP-ERXG01
WHPLNYWPERX|JUNIPER|ERX-1440|NYCMNY-WHPLNYWP-ERXG01
WHPLNYWPVS20222110A|CISCO|6509|NYCMNY-VAR-09
WHPLNYWPVS202223061|CISCO|6509|NYCMNY-VAR-07
WHTNMDWT0FW|JUNIPER|ERX-1440|WASHDC-VFTTP-27
WHTNMDWT20W|JUNIPER|E320|WASHDC-VFTTP-49
WHTNMDWT21W0115102A|JUNIPER|E320|WASHDC-VFTTP-157
WHVRNYWH01W|JUNIPER|E320|NYCMNY-VFTTP-172
WKBGPAWK03W0221311A|JUNIPER|E320|PITBPA-VFTTP-45
WKBGPAWK03W0221317A|JUNIPER|E320|PITBPA-VFTTP-54
WLBGVAWM03W0110401A|JUNIPER|E320|TBC-WLBGVAWM03W -TID
WLBRPAWB03W0222206A|CISCO|CRS-3-8 NG LCR|SCTNPA-LCR-22
WLHMMASP04W0114001A|JUNIPER|E320|BSTNMA-VFTTP-165
WLMGDEPR05W|JUNIPER|E320|PHLAPA-VFTTP-93
WLMGDEWL03W|JUNIPER|E320|PHLAPA-VFTTP-107
WLMGDEWL14W|JUNIPER|E320|PHLAPA-VFTTP-108
WLMGDEWL1EW0447213A|JUNIPER|M40E|PHLAPA-AER-05
WLMGDEWL2EW0447214A|JUNIPER|M40E|PHLAPA-AER-06
WLMGDEWL37W0118016A|JUNIPER|MX960|PHLAPA-AER-25
WLMGDEWL37W0118017A|JUNIPER|MX960|PHLAPA-AER-26
WLMGMAMA00W|JUNIPER|E320|BSTNMA-VFTTP-102
WLMGOHXB04W|CISCO|2811|DYTNOH-E911-01
WLMGOHXB05W|CISCO|2811|DYTNOH-E911-02
WLPLMASS02W|JUNIPER|E320|BSTNMA-VFTTP-111
WLSLMALA01W|JUNIPER|E320|BSTNMA-VFTTP-101
WLTWNJ0203W|JUNIPER|E320|CMDNNJ-VFTTP-23
WNCHVAWC00W|JUNIPER|ERX-1440|CLPPVA-VFTTP-07
WNKHNYWK02W0113006A|JUNIPER|E320|BFLONY-VFTTP-16
WORNNJWO06W|JUNIPER|E320|NWRKNJ-VFTTP-47
WOVLNJWO01W|JUNIPER|E320|NWRKNJ-VFTTP-117
WPFLNYWF04W|JUNIPER|E320|PGHKNY-VFTTP-09
WRCSMACEERX|JUNIPER|ERX-1440|BSTNMA-WRCSMACE-ERXG01
WRCSMACEG02|JUNIPER|ERX-1440|BSTNMA-WRCSMACE-ERXG02
WRHLDEWH05W|JUNIPER|E320|PHLAPA-VFTTP-94
WRHLDEWH06W0112207A|JUNIPER|E320|PHLAPA-VFTTP-166
WRHMMASO01W0110804A|JUNIPER|E320|BSTNMA-VFTTP-167
WRLYRIMA57W0110201A|JUNIPER|E320|PRVDRI-VFTTP-35
WRSWVAXA92W|JUNIPER|ERX-1440|WRSWVAXA92W
WRWKRIWS0FW|JUNIPER|ERX-1440|PRVDRI-VFTTP-01
WSBOMASU00W|JUNIPER|E320|BSTNMA-VFTTP-120
WSFDNJWS05W|JUNIPER|E320|NWRKNJ-VFTTP-99
WSFDNJWS07W0113010A|JUNIPER|E320|NWRKNJ-VFTTP-172
WSFRMADE00W|JUNIPER|E320|BSTNMA-VFTTP-166
WSNCNYUN01W|JUNIPER|E320|BFLONY-VFTTP-09
WSVLNYNC0EW|JUNIPER|ERX-1440|BFLONY-SER-03
WSVLNYNC0LW-VIS|CISCO|12416|BFLONY-LCR-02V
WSVLNYNC0LW|CISCO|12416|BFLONY-LCR-02
WSVLNYNC0SW|CISCO|7206-VXR|BFLONY-SAA-01
WSVLNYNC2SW|CISCO|7206-VXR|BFLONY-SAA-04
WSVLNYNC63W0226006A|JUNIPER|MX960|WSVLNYNC63W-MSR-X
WSVLNYNC63W0226115A|CISCO|CRS-X LCR|BFLONY-LCR-22
WSVLNYNC63W0226301A|JUNIPER|E320|BFLONY-VFTTP-17
WSVLNYNC64W|CISCO|12416|BFLONY-SER-04
WTTWNYUN59W0221523A|JUNIPER|MX960|SYRCNY-VFTTP-317
WWWKRIMA03W|JUNIPER|E320|PRVDRI-VFTTP-14
WWWKRIMA56W0220204A|JUNIPER|E320|PRVDRI-VFTTP-34
WYLDMABP00W0111604A|JUNIPER|E320|BSTNMA-VFTTP-149
WYLDMABP0FW|JUNIPER|ERX-1440|BSTNMA-VFTTP-64
WYMOMAMI03W0111502A|JUNIPER|E320|BSTNMA-VFTTP-152
YORKPAXM07W-1|JUNIPER|ERX-1440|HRBGPA-DSL-01
YORKPAXM07W|JUNIPER|ERX-1440|YORKPAXM07W
YORKPAXM08W|JUNIPER|ERX-1440|YORKPAXM08W
YORKPAXM0AW|JUNIPER|ERX-1440|YORKPAXM0AW
YORKPAXM11W|JUNIPER|ERX-1440|YORKPAXM11W
YORKPAXM18W|JUNIPER|ERX-1440|YORKPAXM18W
YORKPAXM33W|JUNIPER|ERX-1440|YORKPAXM33W
YPHNNYYA00W0110418A|JUNIPER|E320|NYCMNY-VFTTP-260
YRDLPAYL00W|JUNIPER|E320|PHLAPA-VFTTP-122
